DataType,Name,Longitude,Latitude,URL,Owner,State,Country,Notes
Surfline (No Cam),marmari,22.4759,36.4259,https://www.surfline.com/surf-report/marmari//640b975a451905a780df38f8,Surfline,Greece (Ionian Sea),Europe,640b975a451905a780df38f8
Surfline (No Cam),mavrovouni,22.5533,36.7284,https://www.surfline.com/surf-report/mavrovouni//640b97728284fe1300b03ccd,Surfline,Greece (Ionian Sea),Europe,640b97728284fe1300b03ccd
Surfline (No Cam),shipwreck,22.58295,36.788508,https://www.surfline.com/surf-report/shipwreck//63225df53a522d0f38b8ed0d,Surfline,Greece (Ionian Sea),Europe,63225df53a522d0f38b8ed0d
Surfline (No Cam),pori,23.0239,36.7208,https://www.surfline.com/surf-report/pori//640b977ede81d529720ce631,Surfline,Greece (Ionian Sea),Europe,640b977ede81d529720ce631
Surfline (No Cam),monemvasia,23.0324,36.6309,https://www.surfline.com/surf-report/monemvasia//640b9784e920306858e068a4,Surfline,Greece (Ionian Sea),Europe,640b9784e920306858e068a4
Surfline (No Cam),kleisidi-beach,25.77643,36.34488,https://www.surfline.com/surf-report/kleisidi-beach//650486ea339af13015aaf6a2,Surfline,Greece (Ionian Sea),Europe,650486ea339af13015aaf6a2
Surfline (No Cam),simos-beach,22.97084,36.473933,https://www.surfline.com/surf-report/simos-beach//648ce002f420ae6df5e1df5f,Surfline,Greece (Ionian Sea),Europe,648ce002f420ae6df5e1df5f
Surfline (No Cam),fragos-beach,22.98025,36.466333,https://www.surfline.com/surf-report/fragos-beach//648ce0a959a14e49ea2fc582,Surfline,Greece (Ionian Sea),Europe,648ce0a959a14e49ea2fc582
Surfline (No Cam),pilune,16.5709,38.77,https://www.surfline.com/surf-report/pilune//6418e1a9a34c33c07e186af7,Surfline,Sicily,Europe,6418e1a9a34c33c07e186af7
Surfline (No Cam),condojanni,16.2226,38.1869,https://www.surfline.com/surf-report/condojanni//6418df7a9a43c438d1379436,Surfline,Sicily,Europe,6418df7a9a43c438d1379436
Surfline (No Cam),torre-del-golfo,16.8198,38.9108,https://www.surfline.com/surf-report/torre-del-golfo//6418e21297027262f0879854,Surfline,Sicily,Europe,6418e21297027262f0879854
Surfline (No Cam),spartivento,16.1048,37.9637,https://www.surfline.com/surf-report/spartivento//6418df749a43c4ef473792fa,Surfline,Sicily,Europe,6418df749a43c4ef473792fa
Surfline (No Cam),le-serre,16.041,37.9215,https://www.surfline.com/surf-report/le-serre//6418df6e9702727e26870ccc,Surfline,Sicily,Europe,6418df6e9702727e26870ccc
Surfline (No Cam),bova,15.887,37.9259,https://www.surfline.com/surf-report/bova//6418df686478f0fc13fa1eee,Surfline,Sicily,Europe,6418df686478f0fc13fa1eee
Surfline (No Cam),giardini-naxos,15.2766,37.8206,https://www.surfline.com/surf-report/giardini-naxos//6418df559a43c4609f378c86,Surfline,Sicily,Europe,6418df559a43c4609f378c86
Surfline (No Cam),torre-archirafi,15.2181,37.7139,https://www.surfline.com/surf-report/torre-archirafi//6418e05ea34c33b3ec18262f,Surfline,Sicily,Europe,6418e05ea34c33b3ec18262f
Surfline (No Cam),spiaggia-della-plaia,15.0868,37.4841,https://www.surfline.com/surf-report/spiaggia-della-plaia//6418e26c9a43c4df1938317a,Surfline,Sicily,Europe,6418e26c9a43c4df1938317a
Surfline (No Cam),playa-di-catania,15.087,37.471,https://www.surfline.com/surf-report/playa-di-catania//584204204e65fad6a7709b43,Surfline,Sicily,Europe,584204204e65fad6a7709b43
Surfline (No Cam),catania---la-playa,15.0891,37.4432,https://www.surfline.com/surf-report/catania---la-playa//6425acc70f32d5a9ecdad90e,Surfline,Sicily,Europe,6425acc70f32d5a9ecdad90e
Surfline (No Cam),baia-arcile,15.1599,37.2918,https://www.surfline.com/surf-report/baia-arcile//6418e162e072f85c81028ad8,Surfline,Sicily,Europe,6418e162e072f85c81028ad8
Surfline (No Cam),siracusa-south,15.2868,37.0047,https://www.surfline.com/surf-report/siracusa-south//6418e04097027260cc87364e,Surfline,Sicily,Europe,6418e04097027260cc87364e
Surfline (No Cam),morghella,15.125,36.701,https://www.surfline.com/surf-report/morghella//584204204e65fad6a7709b42,Surfline,Sicily,Europe,584204204e65fad6a7709b42
Surfline (No Cam),portopalo,15.1291,36.6669,https://www.surfline.com/surf-report/portopalo//6418e1566478f0305afa82eb,Surfline,Sicily,Europe,6418e1566478f0305afa82eb
Surfline (No Cam),il-reef-dell'isola,15.0759,36.6511,https://www.surfline.com/surf-report/il-reef-dell'isola//6418e15b9a43c4c68237f685,Surfline,Sicily,Europe,6418e15b9a43c4c68237f685
Surfline (No Cam),marina-di-modica,14.7755,36.7105,https://www.surfline.com/surf-report/marina-di-modica//6418df4f93265bfdf717fd89,Surfline,Sicily,Europe,6418df4f93265bfdf717fd89
Surfline (No Cam),ponente,13.621,37.232,https://www.surfline.com/surf-report/ponente//584204204e65fad6a7709b41,Surfline,Sicily,Europe,584204204e65fad6a7709b41
Surfline (No Cam),il-reef,13.5756,37.2643,https://www.surfline.com/surf-report/il-reef//6418df49e072f8938f021cf3,Surfline,Sicily,Europe,6418df49e072f8938f021cf3
Surfline (No Cam),backdoor,13.393,37.333,https://www.surfline.com/surf-report/backdoor//584204204e65fad6a7709b3f,Surfline,Sicily,Europe,584204204e65fad6a7709b3f
Surfline (No Cam),san-marco-ciminiera,13.0453,37.4967,https://www.surfline.com/surf-report/san-marco-ciminiera//6418df436478f05e46fa16bf,Surfline,Sicily,Europe,6418df436478f05e46fa16bf
Surfline (No Cam),faro,12.6629,37.5655,https://www.surfline.com/surf-report/faro//6418df3d6478f056a7fa1564,Surfline,Sicily,Europe,6418df3d6478f056a7fa1564
Surfline (No Cam),cornino,12.656,38.09,https://www.surfline.com/surf-report/cornino//584204204e65fad6a7709b40,Surfline,Sicily,Europe,584204204e65fad6a7709b40
Surfline (No Cam),san-vito,12.738,38.177,https://www.surfline.com/surf-report/san-vito//584204204e65fad6a7709b3e,Surfline,Sicily,Europe,584204204e65fad6a7709b3e
Surfline (No Cam),praiola,13.08,38.155,https://www.surfline.com/surf-report/praiola//584204204e65fad6a7709b3c,Surfline,Sicily,Europe,584204204e65fad6a7709b3c
Surfline (No Cam),ciammarita,13.076,38.087,https://www.surfline.com/surf-report/ciammarita//584204204e65fad6a7709b3d,Surfline,Sicily,Europe,584204204e65fad6a7709b3d
Surfline (No Cam),magaggiari,13.084,38.161,https://www.surfline.com/surf-report/magaggiari//584204204e65fad6a7709b3a,Surfline,Sicily,Europe,584204204e65fad6a7709b3a
Surfline (No Cam),torre-muzzard,13.162,38.181,https://www.surfline.com/surf-report/torre-muzzard//584204204e65fad6a7709b3b,Surfline,Sicily,Europe,584204204e65fad6a7709b3b
Surfline (No Cam),isola-delle-femmine,13.244,38.193,https://www.surfline.com/surf-report/isola-delle-femmine//584204204e65fad6a7709b39,Surfline,Sicily,Europe,584204204e65fad6a7709b39
Surfline (No Cam),il-moletto,13.3288,38.2058,https://www.surfline.com/surf-report/il-moletto//6418df38a34c333b3617eaf4,Surfline,Sicily,Europe,6418df38a34c333b3617eaf4
Surfline (No Cam),santa-lucia,14.0023,38.0329,https://www.surfline.com/surf-report/santa-lucia//6418df329a43c4101d378563,Surfline,Sicily,Europe,6418df329a43c4101d378563
Surfline (No Cam),lungomare,14.0175,38.0371,https://www.surfline.com/surf-report/lungomare//6418df2b9a43c475e83783f9,Surfline,Sicily,Europe,6418df2b9a43c475e83783f9
Surfline (No Cam),la-spiaggia,15.9712,38.7143,https://www.surfline.com/surf-report/la-spiaggia//6418df616478f09f6cfa1d5e,Surfline,Southern Italy,Europe,6418df616478f09f6cfa1d5e
Surfline (No Cam),qbajiar-bay-,14.2501,36.076,https://www.surfline.com/surf-report/qbajiar-bay-//6418e23093265bafb31895c3,Surfline,Malta,Europe,6418e23093265bafb31895c3
Surfline (No Cam),ramla-beach,14.2739,36.0664,https://www.surfline.com/surf-report/ramla-beach//6418e23793265b2c8818974d,Surfline,Malta,Europe,6418e23793265b2c8818974d
Surfline (No Cam),golden-bay,14.3437,35.9338,https://www.surfline.com/surf-report/golden-bay//6418e1f9e072f8bdbf02ac2f,Surfline,Malta,Europe,6418e1f9e072f8bdbf02ac2f
Surfline (No Cam),marleys,14.4567,35.9398,https://www.surfline.com/surf-report/marleys//6418e3d1e072f8d164030ec9,Surfline,Malta,Europe,6418e3d1e072f8d164030ec9
Surfline (No Cam),ghajn-tuffieha,14.344,35.929,https://www.surfline.com/surf-report/ghajn-tuffieha//6418e20093265b16f7188b80,Surfline,Malta,Europe,6418e20093265b16f7188b80
Surfline (No Cam),st.-thomas-bay,14.56632,35.8521585,https://www.surfline.com/surf-report/st.-thomas-bay//6418e46fe072f80e6303304a,Surfline,Malta,Europe,6418e46fe072f80e6303304a
Surfline (No Cam),jendouba,8.91171,37.02928,https://www.surfline.com/surf-report/jendouba//604657865b6cc5fec671baa2,Surfline,Tunisia,Africa,604657865b6cc5fec671baa2
Surfline (No Cam),ras-angela,9.76127,37.335383,https://www.surfline.com/surf-report/ras-angela//60465a4112a30912652f211e,Surfline,Tunisia,Africa,60465a4112a30912652f211e
Surfline (No Cam),bizerte,9.86717,37.319778,https://www.surfline.com/surf-report/bizerte//6042a4c1c06215785b6efc87,Surfline,Tunisia,Africa,6042a4c1c06215785b6efc87
Surfline (No Cam),carthage,10.33313,36.85188,https://www.surfline.com/surf-report/carthage//604296a24d813d5413b40d37,Surfline,Tunisia,Africa,604296a24d813d5413b40d37
Surfline (No Cam),kelibia,11.11738,36.834083,https://www.surfline.com/surf-report/kelibia//6042a99894b7833586125f08,Surfline,Tunisia,Africa,6042a99894b7833586125f08
Surfline (No Cam),hammamet,10.54588,36.370183,https://www.surfline.com/surf-report/hammamet//6042a1b46a41dee3a05fef47,Surfline,Tunisia,Africa,6042a1b46a41dee3a05fef47
Surfline (No Cam),pipeline,8.86,38.88,https://www.surfline.com/surf-report/pipeline//584204204e65fad6a7709b57,Surfline,South Sardinia,Europe,584204204e65fad6a7709b57
Surfline (No Cam),chia,8.88,38.894,https://www.surfline.com/surf-report/chia//584204204e65fad6a7709b56,Surfline,South Sardinia,Europe,584204204e65fad6a7709b56
Surfline (No Cam),su-guventeddu-,9.019,38.995,https://www.surfline.com/surf-report/su-guventeddu-//584204204e65fad6a7709b58,Surfline,South Sardinia,Europe,584204204e65fad6a7709b58
Surfline (No Cam),turri,8.43744,38.965139,https://www.surfline.com/surf-report/turri//6418e60b93265b2a90196a8f,Surfline,West Sardinia,Europe,6418e60b93265b2a90196a8f
Surfline (No Cam),decaplage,3.324,36.787,https://www.surfline.com/surf-report/decaplage//584204214e65fad6a7709ce3,Surfline,Eastern Algeria,Africa,584204214e65fad6a7709ce3
Surfline (No Cam),annaba,7.789,36.87,https://www.surfline.com/surf-report/annaba//584204214e65fad6a7709ce5,Surfline,Eastern Algeria,Africa,584204214e65fad6a7709ce5
Surfline (No Cam),plage-mandjane,8.429,36.898,https://www.surfline.com/surf-report/plage-mandjane//584204214e65fad6a7709ce4,Surfline,Eastern Algeria,Africa,584204214e65fad6a7709ce4
Surfline (No Cam),platja-de-xeraco,-0.193,39.049,https://www.surfline.com/surf-report/platja-de-xeraco//584204204e65fad6a7709499,Surfline,Spain (Balearic),Europe,584204204e65fad6a7709499
Surfline (No Cam),platja-de-l'auir,-0.175,39.0249,https://www.surfline.com/surf-report/platja-de-l'auir//640f1740326c17b2e4548b96,Surfline,Spain (Balearic),Europe,640f1740326c17b2e4548b96
Surfline (No Cam),playa-de-bellreguart,-0.1283,38.9635,https://www.surfline.com/surf-report/playa-de-bellreguart//640f16d274a71b2bd02256b0,Surfline,Spain (Balearic),Europe,640f16d274a71b2bd02256b0
Surfline (No Cam),platja-de-miramar,-0.1226,38.9573,https://www.surfline.com/surf-report/platja-de-miramar//640f171f38476eb71ecea9d9,Surfline,Spain (Balearic),Europe,640f171f38476eb71ecea9d9
Surfline (No Cam),playa-de-oliva,-0.0832,38.9221,https://www.surfline.com/surf-report/playa-de-oliva//640f166d38476e9284ce8b1c,Surfline,Spain (Balearic),Europe,640f166d38476e9284ce8b1c
Surfline (No Cam),paquebote,0.0224,38.8645,https://www.surfline.com/surf-report/paquebote//640f15ff3554695d4eb83d39,Surfline,Spain (Balearic),Europe,640f15ff3554695d4eb83d39
Surfline (No Cam),la-siesta,0.183,38.7864,https://www.surfline.com/surf-report/la-siesta//640f160a326c17020f54580f,Surfline,Spain (Balearic),Europe,640f160a326c17020f54580f
Surfline (No Cam),platja-de-l'arenal,0.19088,38.772509,https://www.surfline.com/surf-report/platja-de-l'arenal//632244325fc9ab22731f0f9f,Surfline,Spain (Balearic),Europe,632244325fc9ab22731f0f9f
Surfline (No Cam),cala-jondal,1.31615,38.86718865,https://www.surfline.com/surf-report/cala-jondal//584204204e65fad6a770949c,Surfline,Spain (Balearic),Europe,584204204e65fad6a770949c
Surfline (No Cam),playa-de-negrete,-0.0399,38.6051,https://www.surfline.com/surf-report/playa-de-negrete//640f16793554693c4eb850b6,Surfline,Spain (Balearic),Europe,640f16793554693c4eb850b6
Surfline (No Cam),playa-de-poniente,-0.1466,38.5361,https://www.surfline.com/surf-report/playa-de-poniente//640f161574a71bf0a422384f,Surfline,Spain (Balearic),Europe,640f161574a71bf0a422384f
Surfline (No Cam),playa-muchavista,-0.4067,38.3955,https://www.surfline.com/surf-report/playa-muchavista//640f171438476e74a0cea7b2,Surfline,Spain (Balearic),Europe,640f171438476e74a0cea7b2
Surfline (No Cam),cala-cantalar,-0.4203,38.3537,https://www.surfline.com/surf-report/cala-cantalar//640f1813d19c66bd4d72472b,Surfline,Spain (Balearic),Europe,640f1813d19c66bd4d72472b
Surfline (No Cam),playa-de-la-albufereta,-0.4437,38.3631,https://www.surfline.com/surf-report/playa-de-la-albufereta//640f1808355469c812b894e7,Surfline,Spain (Balearic),Europe,640f1808355469c812b894e7
Surfline (No Cam),playa-del-postiguet,-0.4779,38.345,https://www.surfline.com/surf-report/playa-del-postiguet//640f17fdd19c66cbca7242a7,Surfline,Spain (Balearic),Europe,640f17fdd19c66cbca7242a7
Surfline (No Cam),playa-de-babel,-0.5081,38.3279,https://www.surfline.com/surf-report/playa-de-babel//640f178d326c1765535498d0,Surfline,Spain (Balearic),Europe,640f178d326c1765535498d0
Surfline (No Cam),playa-del-saladar,-0.5207,38.2891,https://www.surfline.com/surf-report/playa-del-saladar//640f16a66d5ecc0a5b5421f6,Surfline,Spain (Balearic),Europe,640f16a66d5ecc0a5b5421f6
Surfline (No Cam),playa-del-cura,-0.6701,37.9765,https://www.surfline.com/surf-report/playa-del-cura//640f175638476ec35dceb328,Surfline,Spain (Balearic),Europe,640f175638476ec35dceb328
Surfline (No Cam),playa-de-palo,-0.8137,37.7689,https://www.surfline.com/surf-report/playa-de-palo//640f166238476e5e20ce8982,Surfline,Spain (Balearic),Europe,640f166238476e5e20ce8982
Surfline (No Cam),playa-del-barco-perdido,-0.7171,37.6531,https://www.surfline.com/surf-report/playa-del-barco-perdido//640f16dd326c1785bd5479ef,Surfline,Spain (Balearic),Europe,640f16dd326c1785bd5479ef
Surfline (No Cam),playa-del-descargador,-0.7085,37.619,https://www.surfline.com/surf-report/playa-del-descargador//640f168f3554693179b85438,Surfline,Spain (Balearic),Europe,640f168f3554693179b85438
Surfline (No Cam),cala-magre,-0.7243,37.605,https://www.surfline.com/surf-report/cala-magre//640f15f4d19c66a1e471ebfa,Surfline,Spain (Balearic),Europe,640f15f4d19c66a1e471ebfa
Surfline (No Cam),playa-de-cal-blanque,-0.7503,37.5976,https://www.surfline.com/surf-report/playa-de-cal-blanque//640f17766d5ecc1e2a54458f,Surfline,Spain (Balearic),Europe,640f17766d5ecc1e2a54458f
Surfline (No Cam),playa-del-gorguel,-0.8769,37.5772,https://www.surfline.com/surf-report/playa-del-gorguel//640f168438476ec82cce8e7d,Surfline,Spain (Balearic),Europe,640f168438476ec82cce8e7d
Surfline (No Cam),playa-de-la-parajola,-1.0125,37.5805,https://www.surfline.com/surf-report/playa-de-la-parajola//640f16576d5ecc57e45414f8,Surfline,Spain (Balearic),Europe,640f16576d5ecc57e45414f8
Surfline (No Cam),playa-de-fatares,-1.0301,37.5791,https://www.surfline.com/surf-report/playa-de-fatares//640f174b74a71bff65226c1e,Surfline,Spain (Balearic),Europe,640f174b74a71bff65226c1e
Surfline (No Cam),playa-de-portus,-1.0714,37.5839,https://www.surfline.com/surf-report/playa-de-portus//640f16bc74a71b3739225353,Surfline,Spain (Balearic),Europe,640f16bc74a71b3739225353
Surfline (No Cam),playa-de-la-chapineta,-1.1745,37.5634,https://www.surfline.com/surf-report/playa-de-la-chapineta//640f17616d5ecc09bc544205,Surfline,Spain (Balearic),Europe,640f17616d5ecc09bc544205
